[ 2013-01-30T11:39:46+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --START--
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000102s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000132s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined index: unit c63db93b06b43bc7bcfefc81fe69b7a1.php 第 220 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ParseTemplate Behavior [ RunTime:0.017835s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017879s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ContentReplace Behavior [ RunTime:0.000204s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run TokenBuild Behavior [ RunTime:0.000059s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000031s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000088s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000465s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --START--
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000043s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000075s ]
[ 2013-01-30T12:24:17+08:00 ] /thinkmao/Index.php/Cart/test | INFO: Tag[ route_check ] --START--
[ 2013-01-30T12:24:17+08:00 ] /thinkmao/Index.php/Cart/test | INFO: Run CheckRoute Behavior [ RunTime:0.000129s ]
[ 2013-01-30T12:24:17+08:00 ] /thinkmao/Index.php/Cart/test | INFO: Tag[ route_check ] --END-- [ RunTime:0.000262s ]
[ 2013-01-30T12:24:17+08:00 ] /thinkmao/Index.php/Cart/test | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T12:24:17+08:00 ] /thinkmao/Index.php/Cart/test | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000074s ]
[ 2013-01-30T12:24:17+08:00 ] /thinkmao/Index.php/Cart/test | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000104s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004781s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.030450s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.011483s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.011663s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.057662s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.057840s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.001055s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.001124s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000650s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000992s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004121s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000678s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000744s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000040s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.063050s ]
[ 2013-01-30T13:38:41+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.125959s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.005167s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.002268s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000097s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000007s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000207s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.127212s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000024s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.129598s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000043s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.192876s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.009998s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.134992s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000095s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000054s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000013s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000086s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.140909s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000026s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.140668s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000048s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.203822s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.038299s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.145994s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000199s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000031s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000008s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000070s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.180204s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000016s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.180021s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000041s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.243109s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.004322s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.185229s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000061s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000032s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000008s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000050s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.185429s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000015s ]
[ 2013-01-30T13:38:42+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.184967s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000095s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000225s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000056s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000083s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.002933s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.002993s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000100s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000064s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000033s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000075s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000355s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000047s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000076s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000026s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.003580s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.089069s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.000628s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000684s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000035s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000008s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000265s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.089491s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000025s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.090810s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000047s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.094468s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.002271s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.091536s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000044s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000032s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000007s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000046s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.093505s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000014s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.093679s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000025s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.097294s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.021510s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.094335s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000180s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000030s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000007s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000070s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.115583s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 120 行.
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 121 行.
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | NOTIC: [2] Cannot modify header information - headers already sent by (output started at /var/www/html/thinkmao/ThinkPHP/Lib/Core/View.class.php:124) View.class.php 第 122 行.
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000015s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:-0.115979s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000036s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:-0.119599s ]
[ 2013-01-30T13:41:22+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
