[ 2013-01-27T01:04:26+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --START--
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '31' )  [ RunTime:0.000089s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '32' )  [ RunTime:0.000089s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '33' )  [ RunTime:0.000089s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000443s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 16 )  [ RunTime:0.000160s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_brand` WHERE cid in (16)  [ RunTime:0.000149s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_goods` [ RunTime:0.000680s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_goods_attr` [ RunTime:0.000422s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000365s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000413s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000740s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000749s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000697s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000703s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.025642s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025701s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000171s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000062s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000033s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000086s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000434s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.001125s ]
[ 2013-01-27T16:32:56+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.001183s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --START--
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000067s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000164s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --START--
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000037s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000069s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --START--
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [8] Undefined index: cate TagLib.class.php 第 122 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.000513s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000185s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '22' )  [ RunTime:0.000099s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '21' )  [ RunTime:0.000097s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '20' )  [ RunTime:0.000086s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '14' )  [ RunTime:0.000085s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '19' )  [ RunTime:0.000095s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '18' )  [ RunTime:0.000094s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '17' )  [ RunTime:0.000094s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '16' )  [ RunTime:0.000092s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 17 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '15' )  [ RunTime:0.000111s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '23' )  [ RunTime:0.000113s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '24' )  [ RunTime:0.000102s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '25' )  [ RunTime:0.000094s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '26' )  [ RunTime:0.000095s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '27' )  [ RunTime:0.000098s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '28' )  [ RunTime:0.000091s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '29' )  [ RunTime:0.000096s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '30' )  [ RunTime:0.000092s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '31' )  [ RunTime:0.000093s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '32' )  [ RunTime:0.000096s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = '33' )  [ RunTime:0.000091s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | NOTIC: [2] Invalid argument supplied for foreach() f9c22b8b40e560036663a0ce7ed378ae.php 第 12 行.
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000435s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 15 )  [ RunTime:0.000168s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT * FROM `hd_brand` WHERE cid in (15,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53)  [ RunTime:0.000232s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_goods` [ RunTime:0.003177s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_goods_attr` [ RunTime:0.000524s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000408s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000407s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000703s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000895s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000762s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000738s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.026604s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026643s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --START--
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000200s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000059s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000031s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000096s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000467s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --START--
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.001815s ]
[ 2013-01-27T16:34:05+08:00 ] /thinkmao/Index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.001927s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | INFO: Tag[ route_check ] --START--
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | INFO: Run CheckRoute Behavior [ RunTime:0.000176s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | INFO: Tag[ route_check ] --END-- [ RunTime:0.000374s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | INFO: Tag[ app_begin ] --START--
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000150s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000231s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | SQL: SHOW COLUMNS FROM `hd_goods` [ RunTime:0.001460s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | SQL: SHOW COLUMNS FROM `hd_goods_attr` [ RunTime:0.000424s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000428s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000348s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000337s ]
[ 2013-01-27T16:40:17+08:00 ] /thinkmao/Index.php/Index/test | SQL: SELECT goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 10 )  [ RunTime:0.000639s ]
